season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at,candidate_name_normalized,candidate_season_key,had_temporary_elimination,first_exit_type,first_exit_model_category,first_exit_description,final_exit_type,final_exit_model_category,final_exit_description,model_exit_order,model_exit_type,model_exit_category,physical_score_previous,physical_score_justification,physical_score_sources,local_enrichment_performed,external_research_performed,age,age_source_type,age_review_status,gender_normalized,gender_local_evidence,gender_confidence,gender_review_status,profession_normalized,profession_local_evidence,profession_confidence,profession_review_status,profile_documentation_sufficient,local_evidence_fields_reviewed,physical_score_confidence,physical_score_reviewer_status,external_research_required,enrichment_status,enrichment_notes,physical_zero_reason,age_confidence,physical_positive_reason,physical_score_based_on_profession_only,manual_physical_score,physical_score,physical_score_source
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Clo,,28 ans,,Éliminée,17,0.8,,Éliminée,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,17,,False,,False,False,17.0,STANDARD,1,False,17,2026-07-21T03:43:46.603247,clo,KL22::clo,,,,,,,,,,,1.0,"Profil décrit comme très sportif, endurant et passionné de sport depuis l’enfance.",https://kohlanta.fandom.com/fr/wiki/Clo_Dessard_Arribas,True,True,28.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le tableau de saison présente Clo dans la distribution des candidats.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Saisonnière,Clo — profession : Saisonnière.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_PARTIAL,Batch final de rattrapage. Les âges et professions déjà validés localement ont été conservés ; les entrées corrompues KL02/KL07/KL08 ont été remplacées par les valeurs des tableaux de saison. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.,,HIGH,STRICT_MANUAL_VALIDATED_POSITIVE,,0,0,MANUAL_USER_VALIDATION
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Aurélien,,23 ans,,Éliminé,18,0.85,,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,18,,False,,False,False,18.0,STANDARD,1,False,18,2026-07-21T03:43:46.603247,aurélien,KL22::aurélien,,,,,,,,,,,1.0,"Cascadeur : profession directement physique nécessitant entraînement, coordination et condition physique. Cet élément satisfait le critère positif.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs | Cascadeur : profession directement physique nécessitant entraînement, coordination et condition physique.",True,True,23.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison identifie Aurélien comme candidat(e) de genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Cascadeur,Aurélien — profession : Cascadeur.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",,HIGH,DIRECT_PHYSICAL_PROFESSION,,0,0,MANUAL_USER_VALIDATION
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Steeve,,46 ans,,Éliminé,19,0.9,,Éliminé,INDETERMINE,INDETERMINE,INDETERMINE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,True,True,False,19,,False,,False,False,19.0,STANDARD,1,False,19,2026-07-21T03:43:46.603247,steeve,KL22::steeve,,,,,,,,,,,0.0,"Le profil documente une profession sociale sans sport intensif, musculature ou profession directement physique. Le score proposé est donc 0.","https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs | Le profil documente une profession sociale sans sport intensif, musculature ou profession directement physique.",True,True,46.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,EXTERNAL_RESEARCH_VALIDATED,MALE,Le tableau de saison identifie Steeve comme candidat(e) de genre MALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Travailleur social,Steeve — profession : Travailleur social.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Cindy,,31 ans,,Finaliste [ 32 ] [source secondaire souhaitée],20,0.95,,Finaliste [ 32 ] [source secondaire souhaitée],FINALISTE,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,20,,False,,False,False,20.0,STANDARD,1,False,20,2026-07-21T03:43:46.603247,cindy,KL22::cindy,,,,,,,,,,,0.0,Le profil documente une profession financière sans indicateur sportif ou musculaire qualifiant. Le score proposé est donc 0.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs | Le profil documente une profession financière sans indicateur sportif ou musculaire qualifiant.,True,True,31.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le tableau de saison identifie Cindy comme candidat(e) de genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Conseillère financière,Cindy — profession : Conseillère financière.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL22,Koh-Lanta : La Guerre des Chefs,2019,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,Maud,,50 ans,,Gagnante [ 33 ] [source secondaire souhaitée],21,1.0,,Gagnante [ 33 ] [source secondaire souhaitée],VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Guerre_des_Chefs,False,True,False,21,,False,,False,False,21.0,STANDARD,0,True,21,2026-07-21T03:43:46.603247,maud,KL22::maud,,,,,,,,,,,0.0,Le profil documente une profession commerciale sans pratique sportive intensive ou musculature explicitement signalée. Le score proposé est donc 0.,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs | Le profil documente une profession commerciale sans pratique sportive intensive ou musculature explicitement signalée.,True,True,50.0,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_La_Guerre_des_Chefs,EXTERNAL_RESEARCH_VALIDATED,FEMALE,Le tableau de saison identifie Maud comme candidat(e) de genre FEMALE.,HIGH,EXTERNAL_RESEARCH_VALIDATED,Commerciale,Maud — profession : Commerciale.,HIGH,EXTERNAL_RESEARCH_VALIDATED,False,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,True,EXTERNAL_RESEARCH_COMPLETE,"Recherche fondée sur le tableau de saison et, lorsque disponible, le portrait individuel. Les performances réalisées pendant l’émission ne sont pas utilisées comme preuve physique.",COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Cynthiana,F,39 ans,Agent immobilier,"Éliminée [ 6 ] , [ 7 ] , [ 8 ]",1,0.0,,"Éliminée [ 6 ] , [ 7 ] , [ 8 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,1,,False,,False,False,1.0,STANDARD,1,False,1,2026-07-21T02:53:46.576248+00:00,cynthiana,KL29::cynthiana,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,39.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Agent immobilier,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Allan,M,25 ans,Docker,"Abandon médical [ 9 ] , [ 10 ] , [ 11 ]",2,0.043478,,"Abandon médical [ 9 ] , [ 10 ] , [ 11 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,Abandon médical dans la source,False,True,False,2,,False,,False,False,2.0,STANDARD,1,False,2,2026-07-21T02:53:46.576248+00:00,allan,KL29::allan,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,25.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Docker,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Christian,M,63 ans,Brocanteur,"Éliminé [ 12 ] , [ 13 ] , [ 14 ]",3,0.086957,,"Éliminé [ 12 ] , [ 13 ] , [ 14 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,3,,False,,False,False,3.0,STANDARD,1,False,3,2026-07-21T02:53:46.576248+00:00,christian,KL29::christian,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,63.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Brocanteur,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Romane,F,20 ans,Coach sportive,"Éliminée [ 15 ] , [ 16 ] , [ 17 ]",4,0.130435,,"Éliminée [ 15 ] , [ 16 ] , [ 17 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,4,,False,,False,False,4.0,STANDARD,1,False,4,2026-07-21T02:53:46.576248+00:00,romane,KL29::romane,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,20.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Coach sportive,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Mehdi,M,27 ans,Chauffeur poids lourds,"Abandon volontaire [ 18 ] , [ 19 ] , [ 20 ]",5,0.173913,,"Abandon volontaire [ 18 ] , [ 19 ] , [ 20 ]",ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,Abandon volontaire dans la source,False,True,False,5,,False,,False,False,5.0,STANDARD,1,False,5,2026-07-21T02:53:46.576248+00:00,mehdi,KL29::mehdi,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,27.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Chauffeur poids lourds,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Benoît,M,24 ans,Athlète en saut à la perche,"Éliminé [ 21 ] , [ 22 ] , [ 23 ]",6,0.217391,,"Éliminé [ 21 ] , [ 22 ] , [ 23 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,6,,False,,False,False,6.0,STANDARD,1,False,6,2026-07-21T02:53:46.576248+00:00,benoît,KL29::benoît,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,24.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Athlète en saut à la perche,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Mohamed,M,30 ans,Éducateur sportif,"Éliminé [ 24 ] , [ 25 ] , [ 26 ]",7,0.26087,,"Éliminé [ 24 ] , [ 25 ] , [ 26 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,7,,False,,False,False,7.0,STANDARD,1,False,7,2026-07-21T02:53:46.576248+00:00,mohamed,KL29::mohamed,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,30.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Éducateur sportif,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Pauline,F,39 ans,Maître-nageuse,"Éliminée [ 27 ] , [ 28 ] , [ 29 ]",8,0.304348,,"Éliminée [ 27 ] , [ 28 ] , [ 29 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,8,,False,,False,False,8.0,STANDARD,1,False,8,2026-07-21T02:53:46.576248+00:00,pauline,KL29::pauline,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,39.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Maître-nageuse,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,1,1,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Andréa,F,24 ans,Étudiante,"Éliminée [ 30 ] , [ 31 ] , [ 32 ]",9,0.347826,,"Éliminée [ 30 ] , [ 31 ] , [ 32 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,9,,False,,False,False,9.0,STANDARD,1,False,9,2026-07-21T02:53:46.576248+00:00,andréa,KL29::andréa,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,24.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Étudiante,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Adrien,M,23 ans,Ingénieur,"Éliminé [ 33 ] , [ 34 ] , [ 35 ]",10,0.391304,,"Éliminé [ 33 ] , [ 34 ] , [ 35 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,10,,False,,False,False,10.0,STANDARD,1,False,10,2026-07-21T02:53:46.576248+00:00,adrien,KL29::adrien,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,23.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Ingénieur,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Frédéric,M,56 ans,Directeur service des sports,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ]",11,0.434783,,"Abandon médical [ 36 ] , [ 37 ] , [ 38 ]",ABANDON_MEDICAL,SANTE_ABANDON,AUTRE_SORTIE,Abandon médical dans la source,False,True,False,11,,False,,False,False,11.0,STANDARD,1,False,11,2026-07-21T02:53:46.576248+00:00,frédéric,KL29::frédéric,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,56.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Directeur service des sports,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Jessica,F,38 ans,Restauratrice,"Éliminée [ 39 ] , [ 40 ] , [ 41 ]",12,0.478261,,"Éliminée [ 39 ] , [ 40 ] , [ 41 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,12,,False,,False,False,12.0,STANDARD,1,False,12,2026-07-21T02:53:46.576248+00:00,jessica,KL29::jessica,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,38.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Restauratrice,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Louise,F,24 ans,Écogarde,"Éliminée [ 42 ] , [ 43 ] , [ 44 ]",13,0.521739,,"Éliminée [ 42 ] , [ 43 ] , [ 44 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,13,,False,,False,False,13.0,STANDARD,1,False,13,2026-07-21T02:53:46.576248+00:00,louise,KL29::louise,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,24.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Écogarde,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Joana,F,32 ans,Gérante d'un salon de beauté,"Éliminée [ 45 ] , [ 46 ] , [ 47 ]",14,0.565217,,"Éliminée [ 45 ] , [ 46 ] , [ 47 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,14,,False,,False,False,14.0,STANDARD,1,False,14,2026-07-21T02:53:46.576248+00:00,joana,KL29::joana,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,32.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Gérante d'un salon de beauté,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Naïs,F,25 ans,Éducatrice spécialisée,"Éliminée [ 48 ] , [ 49 ] , [ 50 ]",15,0.608696,,"Éliminée [ 48 ] , [ 49 ] , [ 50 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,15,,False,,False,False,15.0,STANDARD,1,False,15,2026-07-21T02:53:46.576248+00:00,naïs,KL29::naïs,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,25.0,RAW_SEASON_TABLE,VALIDATED,FEMALE,,HIGH,VALIDATED,Éducatrice spécialisée,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
KL29,Koh-Lanta : La Revanche des 4 Terres,2025,https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,Pierre-Marie,M,39 ans,Chef d'entreprise dans le BTP,"Éliminé [ 51 ] , [ 52 ] , [ 53 ]",16,0.652174,,"Éliminé [ 51 ] , [ 52 ] , [ 53 ]",INDETERMINE,INDETERMINE,AUTRE_SORTIE,Éliminé(e) sans précision du mécanisme,True,True,False,16,,False,,False,False,16.0,STANDARD,1,False,16,2026-07-21T02:53:46.576248+00:00,pierre-marie,KL29::pierre-marie,,,,,,,,,,,0.0,"Profil documenté, aucun indicateur physique qualifiant",,True,False,39.0,RAW_SEASON_TABLE,VALIDATED,MALE,,HIGH,VALIDATED,Chef d'entreprise dans le BTP,Source: https://fr.wikipedia.org/wiki/Koh-Lanta_:_La_Revanche_des_4_Terres,MEDIUM,VALIDATED,True,"age_raw, gender_raw, profession_raw",MANUAL_FINAL,USER_VALIDATED,False,LOCALLY_COMPLETE,Données locales suffisantes,COMPLETE_PROFILE_NO_QUALIFYING_INDICATOR,HIGH,,,0,0,MANUAL_USER_VALIDATION
