candidate_season_key,season_id,season_name,candidate_name,survival_time,departure_type_normalized,departure_category,departure_model_category,final_position_raw,proposed_departure_cause,proposed_confidence,proposal_reason,manual_final_cause,manual_review_status,source_url_1,source_excerpt_1,source_url_2,source_excerpt_2,source_quality,season_year,age,gender,physical_score,event,censored,returned_to_game,first_exit_order,final_exit_order,physical_score_confidence,gender_male,physical_score_available,complete_case_main_model,complete_case_physical_model,effective_departure_cause
KL33::marie,KL33,Koh-Lanta : Les Armes secrètes,Marie,2.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 21 ] , [ 22 ] , [ 23 ] , [ 24 ] , [ 25 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Marie est éliminée au Conseil au jour 6.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::élodie,KL33,Koh-Lanta : Les Armes secrètes,Élodie,3.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 26 ] , [ 27 ] , [ 28 ] , [ 29 ] , [ 30 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Élodie est éliminée au Conseil au jour 9.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::candice,KL33,Koh-Lanta : Les Armes secrètes,Candice,4.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 31 ] , [ 32 ] , [ 33 ] , [ 34 ] , [ 35 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Candice est éliminée au Conseil au jour 12.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::aurélien,KL33,Koh-Lanta : Les Armes secrètes,Aurélien,6.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 41 ] , [ 42 ] , [ 43 ] , [ 44 ] , [ 45 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Aurélien est éliminé au Conseil au jour 15.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::frédéric,KL33,Koh-Lanta : Les Armes secrètes,Frédéric,7.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 46 ] , [ 47 ] , [ 48 ] , [ 49 ] , [ 50 ]",AMBASSADEURS,HIGH,Élimination directe lors de la réunion des ambassadeurs.,AMBASSADEURS,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Frédéric est éliminé par la décision commune des trois ambassadeurs.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,AMBASSADEURS
KL33::hervé,KL33,Koh-Lanta : Les Armes secrètes,Hervé,8.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 51 ] , [ 52 ] , [ 53 ] , [ 54 ] , [ 55 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Hervé est éliminé au premier Conseil après la réunification.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::mathieu,KL33,Koh-Lanta : Les Armes secrètes,Mathieu,9.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 56 ] , [ 57 ] , [ 58 ] , [ 59 ] , [ 60 ]",ELIMINATION_CHALLENGE,HIGH,Élimination directe après une épreuve ou un duel à enjeu éliminatoire.,ELIMINATION_CHALLENGE,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Mathieu perd le duel éliminatoire face à Thomas et quitte directement le jeu.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,ELIMINATION_CHALLENGE
KL33::shanice,KL33,Koh-Lanta : Les Armes secrètes,Shanice,10.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 61 ] , [ 62 ] , [ 63 ] , [ 64 ] , [ 65 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Shanice est éliminée au Conseil au jour 20.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::myriam,KL33,Koh-Lanta : Les Armes secrètes,Myriam,11.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 66 ] , [ 67 ] , [ 68 ] , [ 69 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Myriam est éliminée au Conseil au jour 23.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::vincent,KL33,Koh-Lanta : Les Armes secrètes,Vincent,12.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 70 ] , [ 71 ] , [ 72 ] , [ 73 ] , [ 74 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Vincent est éliminé au Conseil au jour 27.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::laëtitia,KL33,Koh-Lanta : Les Armes secrètes,Laëtitia,13.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 75 ] , [ 76 ] , [ 77 ] , [ 78 ] , [ 79 ]",VOTE_CONSEIL,HIGH,Élimination résultant du vote du Conseil pendant les destins liés. Le vote contre un membre du binôme condamne également son partenaire ; les deux candidats sont donc classés VOTE_CONSEIL.,VOTE_CONSEIL,VALIDATED_DESTINS_LIES_AS_VOTE_CONSEIL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Laëtitia est éliminée parce qu'elle est la partenaire de Vincent pendant les destins liés.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::thomas,KL33,Koh-Lanta : Les Armes secrètes,Thomas,14.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 80 ] , [ 81 ] , [ 82 ] , [ 83 ] , [ 84 ]",VOTE_CONSEIL,HIGH,Élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Thomas est éliminé au Conseil au jour 30.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::flavio,KL33,Koh-Lanta : Les Armes secrètes,Flavio,15.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 85 ] , [ 86 ] , [ 87 ] , [ 88 ] , [ 89 ]",ELIMINATION_CHALLENGE,HIGH,Élimination directe après une épreuve à enjeu éliminatoire.,ELIMINATION_CHALLENGE,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Flavio termine dernier de l'épreuve d'immunité à élimination directe et quitte le jeu.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,ELIMINATION_CHALLENGE
KL33::magali,KL33,Koh-Lanta : Les Armes secrètes,Magali,16.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 90 ] , [ 91 ] , [ 92 ] , [ 93 ] , [ 94 ]",VOTE_CONSEIL,HIGH,Première sortie uniquement : élimination décidée par vote au Conseil.,VOTE_CONSEIL,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,"Magali est d'abord éliminée au Conseil au jour 13, puis revient après l'évacuation médicale de Gabin ; seule sa première sortie est retenue.",,,SECONDARY_DATABASE,,,,,,,,,,,,,,,VOTE_CONSEIL
KL33::arnaud,KL33,Koh-Lanta : Les Armes secrètes,Arnaud,17.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 95 ] , [ 96 ] , [ 97 ] , [ 98 ] , [ 99 ]",FINALE_ORIENTATION,HIGH,Élimination pendant l'épreuve finale d'orientation.,FINALE_ORIENTATION,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Arnaud est éliminé lors de l'épreuve finale d'orientation.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_ORIENTATION
KL33::laure,KL33,Koh-Lanta : Les Armes secrètes,Laure,18.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminée [ 100 ] , [ 101 ] , [ 102 ] , [ 103 ] , [ 104 ]",FINALE_ORIENTATION,HIGH,Élimination pendant l'épreuve finale d'orientation.,FINALE_ORIENTATION,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Laure est éliminée lors de l'épreuve finale d'orientation.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_ORIENTATION
KL33::jonathan,KL33,Koh-Lanta : Les Armes secrètes,Jonathan,19.0,INDETERMINE,INDETERMINE,AUTRE_SORTIE,"Éliminé [ 105 ] , [ 106 ] , [ 107 ] , [ 108 ] , [ 109 ]",FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux et au choix du vainqueur.,FINALE_POTEAUX,VALIDATED_BATCH_005_FINAL,https://survivor.fandom.com/wiki/Koh-Lanta%3A_Les_Armes_Secr%C3%A8tes,Jonathan est éliminé après l'épreuve finale lorsque Maxine choisit Lucie pour l'accompagner devant le jury final.,,,SECONDARY_DATABASE,,,,,,,,,,,,,,,FINALE_POTEAUX
KL26::benjamin,KL26,Koh-Lanta : Le Feu Sacré,Benjamin,5.0,ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,Abandon volontaire [ 15 ],VOLUNTARY,HIGH,departure_type_normalized=ABANDON_VOLONTAIRE,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOLUNTARY
KL26::grâce,KL26,Koh-Lanta : Le Feu Sacré,Grâce,9.0,ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,"Abandon volontaire [ 19 ] , [ n 1 ]",VOLUNTARY,HIGH,departure_type_normalized=ABANDON_VOLONTAIRE,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOLUNTARY
KL29::mehdi,KL29,Koh-Lanta : La Revanche des 4 Terres,Mehdi,5.0,ABANDON_VOLONTAIRE,SANTE_ABANDON,AUTRE_SORTIE,"Abandon volontaire [ 18 ] , [ 19 ] , [ 20 ]",VOLUNTARY,HIGH,departure_type_normalized=ABANDON_VOLONTAIRE,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOLUNTARY
KL13::lisa legouverneur,KL13,Koh-Lanta : Raja Ampat,Lisa Legouverneur,1.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,1st Voted Out Day 3,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::catherine diard,KL13,Koh-Lanta : Raja Ampat,Catherine Diard,2.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,2nd Voted Out Day 6,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
"KL13::gérard ""gégé"" icardi",KL13,Koh-Lanta : Raja Ampat,"Gérard ""Gégé"" Icardi",4.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,3rd Voted Out Day 9,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::benoît mahieux,KL13,Koh-Lanta : Raja Ampat,Benoît Mahieux,6.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,4th Voted Out Day 12,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::délisia fettache,KL13,Koh-Lanta : Raja Ampat,Délisia Fettache,7.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,5th Voted Out Day 15,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::caroline matteucci,KL13,Koh-Lanta : Raja Ampat,Caroline Matteucci,8.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,6th Voted Out Day 18,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::maxime boulet,KL13,Koh-Lanta : Raja Ampat,Maxime Boulet,9.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,7th Voted Out Day 20,AMBASSADEURS,HIGH,Sortie directe décidée par les ambassadeurs.,AMBASSADEURS,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Maxime est éliminé directement lors de la réunion des ambassadeurs.,,,,,,,,,,,,,,,,,,AMBASSADEURS
KL13::anthony amar,KL13,Koh-Lanta : Raja Ampat,Anthony Amar,10.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,8th Voted Out 1st jury member Day 21,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::olivier moenaert,KL13,Koh-Lanta : Raja Ampat,Olivier Moenaert,11.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,9th Voted Out 2nd jury member Day 24,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::florence delbarre reuter,KL13,Koh-Lanta : Raja Ampat,Florence Delbarre Reuter,12.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,10th Voted Out 3rd jury member Day 27,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::patricia morel,KL13,Koh-Lanta : Raja Ampat,Patricia Morel,14.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,12th Voted Out 5th jury member Day 33,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::alexandra pouillon,KL13,Koh-Lanta : Raja Ampat,Alexandra Pouillon,15.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,13th Voted Out 6th jury member Day 36,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::martin bazin,KL13,Koh-Lanta : Raja Ampat,Martin Bazin,16.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,14th Voted Out 7th jury member Day 39,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL13::laurent maistret,KL13,Koh-Lanta : Raja Ampat,Laurent Maistret,18.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,15th Voted Out 9th jury member Day 41,FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux.,FINALE_POTEAUX,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Raja_Ampat,Laurent participe aux poteaux puis est écarté avant le vote du jury final.,,,,,,,,,,,,,,,,,,FINALE_POTEAUX
KL17::babeth delettre,KL17,Koh-Lanta : Johor,Babeth Delettre,1.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,1st Voted Out Day 3,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::marie-anne queniart,KL17,Koh-Lanta : Johor,Marie-Anne Queniart,2.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,2nd Voted Out Day 6,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::benoît jorion-fahy,KL17,Koh-Lanta : Johor,Benoît Jorion-Fahy,3.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,3rd Voted Out Day 9,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::isabelle haouzi,KL17,Koh-Lanta : Johor,Isabelle Haouzi,6.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,5th Voted Out Day 15,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::alban pellegrin,KL17,Koh-Lanta : Johor,Alban Pellegrin,8.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,7th Voted Out 1st jury member Day 19,AMBASSADEURS,HIGH,Sortie directe décidée par les ambassadeurs.,AMBASSADEURS,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Johor,Alban est éliminé directement à la réunion des ambassadeurs.,,,,,,,,,,,,,,,,,,AMBASSADEURS
KL17::cédric giosserand-lucas,KL17,Koh-Lanta : Johor,Cédric Giosserand-Lucas,10.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,9th Voted Out 3rd jury member Day 23,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::charlaine cuny,KL17,Koh-Lanta : Johor,Charlaine Cuny,11.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,10th Voted Out 4th jury member Day 26,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::nessim kouachi,KL17,Koh-Lanta : Johor,Nessim Kouachi,12.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,11th Voted Out 5th jury member Day 26,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::jeff santiago,KL17,Koh-Lanta : Johor,Jeff Santiago,13.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,12th Voted Out 6th jury member Day 29,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::christophe pendon,KL17,Koh-Lanta : Johor,Christophe Pendon,14.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,13th Voted Out 7th jury member Day 32,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::jessica potel,KL17,Koh-Lanta : Johor,Jessica Potel,15.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,14th Voted Out 8th jury member Day 34,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::sébastien ballesteros,KL17,Koh-Lanta : Johor,Sébastien Ballesteros,16.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,15th Voted Out 9th jury member Day 37,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL17::mélissa bastin,KL17,Koh-Lanta : Johor,Mélissa Bastin,18.0,CONSEIL,INDETERMINE,DECISION_AVENTURIERS,15th Voted Out 11th jury member Day 39,FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux.,FINALE_POTEAUX,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Johor,Mélissa participe aux poteaux mais n'est pas choisie par Chantal pour le jury final.,,,,,,,,,,,,,,,,,,FINALE_POTEAUX
KL18::laurence corbellotti,KL18,Koh-Lanta : Thaïlande,Laurence Corbellotti,2.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,1st Voted Out Day 3,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::céline parat-yeghiayan,KL18,Koh-Lanta : Thaïlande,Céline Parat-Yeghiayan,4.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,2nd Voted Out Day 6,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::huw francis,KL18,Koh-Lanta : Thaïlande,Huw Francis,5.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,3rd Voted Out Day 9,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::carole poncelet,KL18,Koh-Lanta : Thaïlande,Carole Poncelet,6.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,4th Voted Out Day 12,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
"KL18::laurence ""lolo"" facione",KL18,Koh-Lanta : Thaïlande,"Laurence ""Lolo"" Facione",7.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,5th Voted Out Day 15,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::amir doukhan,KL18,Koh-Lanta : Thaïlande,Amir Doukhan,8.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,6th Voted Out Day 17,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::romain palazzetti,KL18,Koh-Lanta : Thaïlande,Romain Palazzetti,10.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,7th Voted Out 2nd jury member Day 20,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::julien castro,KL18,Koh-Lanta : Thaïlande,Julien Castro,11.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,8th Voted Out 3rd jury member Day 23,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::laureen hugel,KL18,Koh-Lanta : Thaïlande,Laureen Hugel,12.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,9th Voted Out 4th jury member Day 26,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::steve best,KL18,Koh-Lanta : Thaïlande,Steve Best,13.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,10th Voted Out 5th jury member Day 26,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::carine cazals,KL18,Koh-Lanta : Thaïlande,Carine Cazals,14.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,11th Voted Out 6th jury member Day 29,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::karima neggaz,KL18,Koh-Lanta : Thaïlande,Karima Neggaz,15.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,12th Voted Out 7th jury member Day 32,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::nicolas rouyé,KL18,Koh-Lanta : Thaïlande,Nicolas Rouyé,16.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,13th Voted Out 8th jury member Day 34,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::alain chrisostome,KL18,Koh-Lanta : Thaïlande,Alain Chrisostome,17.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,14th Voted Out 9th jury member Day 37,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL18::gabriel gubbels,KL18,Koh-Lanta : Thaïlande,Gabriel Gubbels,19.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,15th Voted Out 11th jury member Day 39,FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux.,FINALE_POTEAUX,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Tha%C3%AFlande,Gabriel participe aux poteaux puis est écarté avant le vote du jury final.,,,,,,,,,,,,,,,,,,FINALE_POTEAUX
